economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
CUW,,,,,,,,,,,,,,,,,,,,,
CYM,,,3.76164656776716,3.69435128914582,3.46711228282927,3.94701690972722,5.7255014233864,54.368376110769,46.7561851018296,,,6.70388248517611,,,7.91746595677648,6.37927627396308,11.3930895585267,,,,
CYP,,,80.4972711050561,71.9742018297407,28.687489602589,39.4226008114074,26.4895964077517,10.3225762378994,7.96788111301493,8.78445418868352,17.3556108950289,13.5233429541088,11.9323284463061,12.2998458851113,12.8659230568173,16.3565463641626,18.3648709206791,18.6087858490966,20.9259140679469,29.5937407407807,29.0384363308674
CZE,22.3818810013806,25.415522518491,28.4006609337804,36.2623317903537,17.2986326778969,,,,,,,,,,10.6995505413117,10.2467653377075,10.598397503362,12.8772452312801,9.54471813927969,10.044989494838,9.9762886985348
DEU,41.8788117991391,41.5476294494245,53.7571829522138,60.423753481629,29.1628668367447,37.1521747753963,41.2368151824591,30.978859078058,41.3268938999697,50.8561638490348,43.8485684872249,50.0949082078409,48.5197743240464,60.079981755637,43.2795387525403,52.9855978284666,57.9517289387954,57.4718950080433,44.9810563246043,47.7411977532533,43.6283922696023
DJI,,,,,,,,,,,,,,,,,,,,,
DMA,,,,,,,,,,,,,,,,,,,,,
DNK,60.0627719491543,,,,,,,,,,,,,,,,,,,,
DOM,,,,,,,,,,,,,,,,,,,,,
DZA,0.151329169261192,0.132398562591105,0.0766116916583422,0.0678421259938725,0.0506222986627452,0.059911941674207,0.0592920836817805,0.090137159694386,0.0734405775890513,0.0769842274328325,0.0704306388685683,0.0768130382510503,0.229127480378834,0.185981841536564,0.190907251680752,,,,,,
EAP,32.2417922930769,27.344726110916,47.2097531318916,114.393746931033,37.4735807959543,67.490694561213,66.7186927633196,48.3516911549182,48.7681605746188,45.442957403116,59.3404087560338,71.3727819398383,64.631362318035,71.2101973532886,48.474304089058,60.6441628725404,80.738281228396,78.9085830643576,63.088643993317,60.7424740969548,63.8923458450168
EAR,44.0686461990019,50.6791996749887,60.6011429544104,81.8770305112197,36.7157583128954,63.2810712502255,66.0016587475468,47.1390798041725,54.3709790678964,54.2570722801624,56.6937481322338,53.816424930543,54.8423858418206,65.5757204833435,73.0402565754262,77.3705961004435,99.0441674858659,96.79945017522,88.1297165762441,101.371672361043,88.4125468321329
EAS,74.319158234762,85.0264194835048,101.037940605296,130.940229589564,59.9118353161975,91.1358390318262,93.9050222070223,69.9846994569764,74.4071104331361,81.0385061905885,88.13513815898,97.8713202293438,92.6010842642356,108.837481129818,81.735052025246,98.3724495839871,122.615118882477,113.67396933785,93.7309413420564,95.2549272011956,100.719416449239
ECA,21.9720685390419,29.8974065303709,32.7057000820366,42.5778916788001,16.5002293404015,33.559474232548,33.5330515690403,20.0355265527533,,17.5644291433015,18.5714388235732,19.209955861962,18.9368938170913,24.3502954430733,17.166891496453,22.3555992006035,27.5130007613271,17.0689393882175,27.4754185122667,24.8185041939129,24.36254119997
ECS,68.3804831212353,71.6778269275158,88.7372381629651,88.5172029099636,41.1272966921669,63.4428751171199,62.9311244195143,50.4715854733918,60.663507417676,68.4745428199574,60.0097537357732,61.813534277145,62.8250662825583,73.4791050028946,53.2986049040453,,,,,,
ECU,,,,,,,,,,,,,,,,,,,,,
EGY,,,87.033236198802,106.774079068206,52.8061848129537,48.2203457493763,38.4854411818333,20.6999185106848,21.2033092494178,21.3669771285745,22.9334760798122,16.7569735013708,10.0237151349692,18.7411743209606,15.9967130320175,13.8697170478913,10.7736471638007,11.4750859284717,8.14958485176921,14.0345669269504,10.9482675534796
EMU,56.955311507354,59.339629962447,76.3572660941753,80.0809846341512,36.0817804293064,52.5418230800237,51.9046151076177,40.3429703621586,49.5682310919072,59.5264588974671,52.8207893111838,64.1432586975604,63.1041393215709,76.4859258383161,53.9369950977871,,,,,,
ERI,,,,,,,,,,,,,,,,,,,,,
ESP,87.9273737826225,83.133053191255,104.839622557488,121.878348922177,57.9636535663716,95.8540935908394,82.0471947088589,69.3068883641221,74.7627594995076,81.968268158949,71.937512944825,65.2640754107354,56.6808082016392,67.2468190201932,50.5496877632606,56.8071173531385,58.8606120063316,53.0814259140659,45.9328003295995,47.5198353030165,43.6927754362693
EST,,,,,,,,,,,,,,,,,,,,,
ETH,,,,,,,,,,,,,,,,,,,,,
EUU,55.2858793675632,57.3024607999191,73.6369125836465,77.1107993470701,34.3705203917439,50.9436092392518,50.4654565170209,39.0072880373729,48.7035773341383,57.6951469574629,50.9837291522055,60.9718891482942,60.1074281117055,72.7871176085384,50.0194122434919,,,,,,
FCS,,,,,,,,,,,,,,,,,,,,,
FIN,10.3031020945572,,,,,,,,,,,,,,,,,,,,
FJI,,,,,,,,,,,,,,,,,,,,,
FRA,73.8987284218355,80.2187850031749,104.762589273809,103.182610132339,50.3076872405421,72.0789053596651,72.2354205712469,54.1371348632507,67.3941083808224,81.7124216877025,72.901910850665,85.4997526284434,87.3963704443473,106.197544283094,85.0578939321398,,,,,,
FRO,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,
GAB,,,,,,,,,,,,,,,,,,,,,
GBR,115.892551894257,119.864709043085,139.043106242558,123.891584653248,63.4293117399204,115.110417691876,107.61553654272,109.592307961893,121.028819426289,141.115984497304,115.736607371526,,,,,,,118.935321441875,97.3198877208869,,
GEO,,,,,,,,,,,,,,,,,,,,,
GHA,5.40454243952558,5.6772871496019,3.63896879036607,9.67195874920483,9.91785623871593,9.3172332440342,9.15498333072344,7.87689997956728,,,,,,,,14.5764400139156,13.2090586624488,13.1888635943193,8.74424670153932,7.70916195129239,9.20351586791595
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,
GMB,,,,,,,,,,,,,,,,,,,,,
GNB,,,,,,,,,,,,,,,,,,,,,
GNQ,,,,,,,,,,,,,,,,,,,,,
GRC,53.2989338335821,59.8891276106189,74.5878368366931,84.3214690579654,25.689120662114,34.4621747623098,22.8010785713808,11.9263916299225,18.7892881421409,34.9152599649642,23.5791103806605,21.6272539452675,19.2457692157776,25.2544072239294,17.9892417486249,25.8815811480494,26.6440711364125,27.1375988350427,27.0816223923378,33.4712023090498,32.469395361302
GRD,,,,,,,,,,,,,,,,,,,,,
GRL,,,,,,,,,,,,,,,,,,,,,
GTM,,,,,,,,,,,,,,,,,,,,,
GUM,,,,,,,,,,,,,,,,,,,,,
GUY,,,,,,,,,,,,,,,,,,,,,
HIC,97.8375197753107,103.015874010977,117.801730215252,117.992138769146,61.5293522723835,88.5580514851424,94.6530489843663,77.2212249637026,89.3210867960731,106.769149278451,106.16115238949,111.805475113644,116.326120964812,133.987546329065,113.127562089805,135.91887207639,165.127479550041,163.414412752717,129.735315540311,147.187099848818,171.012492292717
HKG,509.440625336289,581.044951857205,886.118441322569,1254.46804830981,605.972295634199,1076.92901153341,1185.85197118775,908.616284735038,1078.30715809329,1124.70520227002,1109.25363158042,1029.41894753261,995.21049131838,1274.78907474258,1055.8162420184,1349.37429420264,1777.22631607139,1472.85965725758,1273.22822388706,1043.13245932117,1118.24283021772
HND,,,,,,,,,,,,,,,,,,,,,
HPC,,,,,,,,,,,,,,,,,,,,,
HRV,26.1940995124231,28.6987220750583,58.4985000202254,118.438546171459,39.6164000341722,42.7161425964405,43.4015105481472,35.8701478053124,,35.8998843699202,33.6150150443742,36.1075873961569,38.329603534201,40.5191750073822,33.4585117412344,36.5372669414508,38.3541235478542,30.4100300769825,27.1579225957704,29.6109319931274,29.9157239325906
HTI,,,,,,,,,,,,,,,,,,,,,
HUN,27.493871244703,28.8029864122067,36.2742202571842,32.9678369927499,11.6701083040734,22.9624780921384,21.0073353085537,13.2471938623409,16.1595208370787,14.594903020412,10.2837200150974,14.1219795904673,17.4854504189959,22.0140497491068,17.9511899163653,19.9388817541646,17.6507205920878,17.2254896441113,13.483989852931,18.2223889990634,18.6520604947614
IBD,39.6633254954972,41.7233507267098,55.9318225732098,95.8845804442052,36.6899921280583,66.4599938329271,66.1264456059139,46.1038323286597,49.8276368458427,45.8987816250422,50.8471002009553,58.1516811743332,57.5840670487336,64.9297995111371,55.2075388000027,59.0753833156987,78.1842166020426,75.8485831578437,62.7583089909009,65.4987334657594,63.2276082951157
IBT,38.7834490324899,40.4547089889147,53.7757666045186,92.3638609586695,35.5490440383455,64.2103840128403,64.1825864206395,44.87899111159,49.0177638437562,45.1034542081192,49.7778331399866,56.829687434234,56.2559302144209,63.562336803678,53.5635355853603,56.548470188661,74.5807947510493,72.8000220428356,60.2305053344411,63.1397739881996,61.1738189827124
IDA,,,,,,,,,,,,,,,,,15.2512059682426,,,,
IDB,22.7488124724194,22.2304806183879,21.8599069042709,35.3423495497751,16.1296275764116,17.3124572959778,18.411234247963,13.484967445731,,,,,,,11.4154144283524,11.1006315037308,12.3529650968719,10.9579893622777,9.42844757731459,9.82597930692645,16.327552394722
IDN,28.5202971402515,28.4844556317482,38.095883800266,48.9784294541295,19.3561460935054,39.834952351151,47.7275709740614,43.6864935199337,46.6539488635364,37.9906455128788,47.3866252638771,41.0372565512806,45.6892490757793,51.2679273589803,46.702409553894,46.7627486516114,46.8423380923284,48.7675241379637,46.2654721024627,55.3032910768397,
IDX,,,,,,,,,,,,,,,,,,,,,
IMN,,,,,,,,,,,,,,,,,,,,,
IND,58.597294477825,76.1521145313341,95.2151519574149,161.239453726325,66.003104287215,101.894485676839,105.182951703662,68.2700641693541,76.0772432428783,68.1342663963192,82.7172077979209,82.9615370858036,76.0981248580096,96.3987783868431,153.160482470967,76.2695069175453,95.4245016969537,112.02132346833,101.233056167098,119.283874857038,131.241426662713
INX,,,,,,,,,,,,,,,,,,,,,
IRL,58.6943399653274,53.8454695742462,70.3200344608808,53.2825992091305,17.9670954099836,25.9221418981492,27.2256983637647,44.9809225833315,48.0293857203226,70.0311652699165,53.8352628545972,42.3728108671558,39.2325885390859,42.0703134939241,27.8321999565424,,,,,,
IRN,22.6894182745655,16.1977863064513,13.6725455294582,12.5480178582595,11.9961080824712,14.2935007881618,17.7883253756755,17.0231553549583,14.1293510738105,69.1000680796871,25.2308645439577,21.8548037389626,21.1040926813376,20.8390212862025,41.383601080081,111.689624978883,548.015909606787,370.253313269912,381.639170759524,450.183971647395,36.1036982043075
IRQ,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,,,,,,,,,,,,,,,,,
ISR,65.5891266547105,83.0924585172182,101.781738460591,127.276821530345,48.6849127080671,88.440059028797,94.966173594574,58.538447579791,61.4044493309309,68.1126588434326,63.6552738134968,80.371745097035,66.4667214161756,64.4574067775514,49.8184578212082,59.2472218081813,63.7979820754197,73.9241266094682,51.3417823340009,51.6400961412921,61.2313498302187
ITA,43.5546561966331,42.792518007615,52.4110721498092,48.2575048827501,21.5961105630954,29.6833177025251,24.9452135870581,18.7035669325814,22.9668008920411,28.5832713098768,27.0245462552316,,,,,,,,,,
JAM,,,,,,,29.3811530303761,34.676201947138,,23.4090155341632,21.1306137340566,39.4256327076504,43.4192234831727,59.5865327851955,71.5325395673595,92.60660545701,78.0060859886174,76.1397975082195,69.3828279696348,56.7982218729415,56.4593704261673
JOR,,,,238.675724283465,158.414536891245,129.704176216911,113.748959577007,92.0704602098967,85.2468899811077,74.7782575908316,69.3527660333231,65.9610703120991,61.6003503237498,57.6050492469371,52.4316087593451,47.2695930702197,41.6601839826589,47.2084688202877,52.1461275418128,46.7651840738418,46.675635098739
JPN,72.7077474943828,94.648292050927,100.269591819727,94.5667556012952,61.014284621295,62.5028140929669,66.4651241298202,53.3500600588401,55.4628538265445,87.1619932991927,89.4016616644297,110.123633038841,99.0331516365327,126.202199426239,105.077091955864,120.96679808146,132.926971755297,129.8692412031,126.22924958757,145.951960431945,156.685999360649
KAZ,9.13494680692399,18.4313432250061,53.9336613130063,39.463551283721,17.4396900819277,24.2213928029538,18.0163510640156,11.7000070809599,11.318635569647,11.0838438766528,10.3757091141607,18.923033720925,29.2553221457192,27.3121516467191,20.6341332683033,22.3919471381583,22.3593120234174,33.3767070340905,20.3056476432168,22.5627777261206,21.5513863075925
KEN,24.1745169878422,34.0699412890858,44.057364186041,41.7564881993577,30.2383441599028,25.8973329075644,31.8481975845832,21.7681345962969,,,,,,,,24.9670356970152,21.2585537863719,20.8888019130207,14.0741142996643,8.55343658514276,12.4662831250609
KGZ,,,,,,,,,,,,,,,,,,,,,
KHM,,,,,,,,,,,,,,,,,,,,,
KIR,,,,,,,,,,,,,,,,,,,,,
KNA,,,,,,,,,,,,,,,,,,,,,
KOR,52.0285458501831,73.8891541130039,76.1890903020533,91.9481844494078,43.1299017302598,84.8974029381533,91.5395693932743,76.2097215225313,88.3232961148497,86.0510653856641,77.9281974337754,79.9889501332394,79.4440535898387,103.600239156409,77.4957041510036,84.797345715138,124.776480023799,114.227598704334,91.393869563349,106.678084519135,83.0488083580649
KWT,122.652717703677,128.368834748995,105.421449379732,,,,,,,,,83.8792371538297,,,,83.8740123350311,95.4445412513251,92.0929164853812,83.2050719601561,79.2909393857414,88.2998988274027
LAC,32.5790172681542,37.4957029783638,46.1934748564872,64.4778688737281,27.6788889056588,59.0657148400566,56.8572673465772,40.2203214892484,44.5471400414944,38.1142715492555,32.6293782669074,26.708743744864,34.4969504343935,38.5566748965284,36.4527264185491,45.0011417462196,46.8444972043752,37.1302805912771,31.1902944630746,37.5572899924454,26.0628135735252
LAO,,,,,,,,,,,,,,,,,,,,,
LBN,10.4267860817677,22.3741206277333,36.979826982912,43.282540542639,32.9118362966775,36.299354220882,33.028250708461,22.6591315606286,20.6253069279846,22.7563919423535,23.5535911321337,22.7941136275357,23.7012079238305,21.6712664996016,17.6227910426063,14.9901292994513,21.1362982211629,45.7258634085464,,,
LBR,,,,,,,,,,,,,,,,,,,,,
LBY,,,,,,,,,,,,,,,,,,,,,
LCA,,,,,,,,,,,,,,,,,,,,,
LCN,36.8653729581523,41.0276895343398,49.4489726491692,66.7972100060838,29.6205545132344,61.9407549095561,61.0184665070068,43.1364034111621,48.2122812041367,40.711545629909,35.1137641789611,29.2042814027432,36.8803528777014,41.8449608930763,38.9078264402066,45.7804978055013,47.4585935311608,39.6022307211525,34.3933681338036,40.5377411947951,29.3711569085895
LDC,,,,,,,,,,,,,,,,,,,,,
LIC,,,,,,,,,,,,,,,,,,,,,
LIE,,,,,,,,,,,,,,,,,,,,,
LKA,17.6987073622528,23.4370194742134,27.4834158874052,23.3481120678475,10.5270135441605,22.6943592058388,33.9788580442522,28.6878927608854,24.0946494175039,24.4316412922384,28.6741758886351,24.4494492824452,21.225828436206,20.0907603396914,16.4902248431908,17.6637848505495,18.9503777964471,30.553193970152,14.2942922508869,15.6745158045432,19.7056510454571
LMC,44.2043232839515,53.0606126497475,65.474367878413,110.438353686833,44.4342836171461,66.7816077660909,70.2564196243501,47.4711157783667,57.0880752229236,50.0000207987681,57.9024900579524,57.46020717235,54.2383454955589,71.0751140504538,94.1278712215546,50.3746530691071,59.241756102361,70.6457002984124,61.2500020869697,74.5882616085849,84.4333380626578
LMY,38.5884242815277,40.2996824111787,53.8181327019933,94.9584813138081,36.3604932173896,65.6352045682982,64.7895507466892,45.810361517788,49.7191198109305,46.1849489994709,52.9507492824027,59.4226511379206,57.4991191454824,65.788029863693,55.5978477710341,58.3385532624287,78.1175472844467,76.1008169369476,64.0043291686051,66.5122437310383,62.9556639674279
LSO,,,,,,,,,,,,,,,,,,,,,
LTE,38.5975595718359,36.632500147753,52.8369479613326,99.9280222190208,35.5685828266857,66.0167616794764,64.4019783923512,44.8270558766827,46.5532302862587,43.3348128099998,49.0977072135467,60.650017267822,59.0142259920182,63.3950479354499,45.5500029927157,57.7349544315823,74.9223758839032,73.1402726799399,58.118949146642,57.6179626408994,59.6145588735574
LTU,,,,,,,,,,,,,,,,,,,,,
LUX,143.002348152922,136.037452036625,185.302514354961,321.935192395978,113.205111188361,192.864727063847,179.899215868871,109.613445974793,117.669179447441,120.608724378796,91.8068202758397,78.4586932657234,97.8997356843619,104.454120441202,69.6099120568322,63.3066003130637,69.9974379662876,70.8371053804265,62.9898533668131,60.6190426851136,44.8777835338978
LVA,,,,,,,,,,,,,,,,,,,,,
MAC,,,,,,,,,,,,,,,,,,,,,
MAF,,,,,,,,,,,,,,,,,,,,,
MAR,,,,,,,68.558850063747,54.5853428279965,49.0752943061418,46.5108963891444,44.2763598199818,41.596168307595,51.6072402972498,56.5616295712872,47.9662553384442,50.740866290361,54.0361271959501,52.58349359001,40.9209432720903,43.462570386766,46.3602385616424
MCO,,,,,,,,,,,,,,,,,,,,,
MDA,,,,,,,,,,,,,,,,,,,,,
MDG,,,,,,,,,,,,,,,,,,,,,
MDV,,,,,,,,,,,,,,,,,,,,,
MEA,,,,,,46.0801019534301,44.3627846428274,31.2580443312623,32.0029046121167,50.874281560981,45.2083611074958,47.3915659327391,45.1666423099295,45.1494639357283,42.2673254866459,110.159055484017,160.449448454363,148.388975947971,135.117814555275,164.732219554319,108.316593594483
MEX,20.9164756798276,26.0609508759757,34.1426110116069,36.0795242701998,20.1501633904484,37.3151874616726,41.1014345516378,33.2534803203422,41.8335048150227,39.6264320819484,35.1955004578294,33.1538048431838,31.5409987585363,35.0225076508926,30.6496357516541,31.7166515090775,35.6461742134171,34.9170804604158,30.9741410081466,32.0669850496152,22.4958917771008
MHL,,,,,,,,,,,,,,,,,,,,,
MIC,38.5884242815277,40.2996824111787,53.8181327019933,94.9584813138081,36.3604932173896,65.6352045682982,64.7895507466892,45.810361517788,49.7191198109305,46.1849489994709,52.9507492824027,59.4226511379206,57.4991191454824,65.788029863693,55.6048339211175,58.3484768371485,78.1336031999128,76.1156297606962,64.0191662541874,66.5313342430448,62.9737869770392
MKD,,,,,,,,,,,,,,,,,,,,,
MLI,,,,,,,,,,,,,,,,,,,,,
MLT,46.5228401185719,63.7001456186854,66.7210007484984,71.2330083750306,39.1472992971682,46.7134378161171,46.0976106807963,35.0269006703875,37.7906017307168,39.3560761868936,30.6337477247141,38.8448956501809,36.8637102461806,36.5161788456811,31.279552853631,32.5376862548818,30.9707668475949,24.4031932865677,23.0289328124653,22.7925343386126,17.1704831811056
MMR,,,,,,,,,,,,,,,,,,,,,
MNA,,,26.9771280935312,35.8443610877025,20.3287283016693,22.739945499979,25.7005101319428,19.1563915676836,,,,,19.2043809044449,,24.7657232570643,46.3869106973164,142.110055109587,118.013409477393,116.727510332688,154.641182186113,24.9521181046641
MNE,,,,,76.3795554601878,,77.9018542357669,77.8569150512243,93.0107715732722,,,,,,,,,,,,
MNG,,,,,,,,,,,,,,,,,,,,,
MNP,,,,,,,,,,,,,,,,,,,,,
MOZ,,,,,,,,,,,,,,,,,,,,,
MRT,,,,,,,,,,,,,,,,,,,,,
MUS,31.7806647338772,35.3753290199026,69.4691954861724,95.6706084393261,46.0317202105815,71.0458241323643,76.4217537641811,67.1805034432611,60.6820781686405,71.9150795950587,66.1428257460625,59.5167252120825,59.3234569824054,70.1083920714211,65.8365802161257,58.8298506621695,53.2556701793993,76.8692356490461,66.2263904852091,60.409264901179,61.0858510449479
MWI,,,,,,,,,,,,,,,,,,,,,
