economy,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
COM,2.23378251455733,2.2608837434692,2.28798497238109,2.31508620129296,2.34218743020483,2.36928865911672,2.39638988802859,2.42349111694047,2.45059234585235,2.47769357476423,2.5047948036761,2.53189603258799,2.53189603258799,2.53189603258799,2.53189603258799,2.53189603258799,2.53189603258799,2.53189603258799,,,
CPV,6.24,5.64499999999999,5.05,4.69,5.07,4.72,4.91,5.01,5.07497471248328,5.13994942496658,5.20492413744988,5.26989884993317,5.21371659070838,5.21371659070838,5.21371659070838,5.21371659070838,5.21371659070838,5.21371659070838,,,
CRI,3.98,4.2322268713761,4.48445374275233,4.73668061412854,5.0,6.2,6.41787721101785,6.63575442203559,6.85363163305341,7.07150884407115,7.01653448103872,6.96156011800626,6.90658575497383,7.13113424833638,6.96686198283506,7.08838794090528,6.85717834728279,6.85717834728279,,,
CSS,3.80103753649428,3.81048410581806,3.75857610519514,3.68827655964564,3.63776050625709,3.77821978854502,3.84930038977859,3.83219979294919,3.79735260117572,3.86651867448506,3.9139022678687,3.87255906297658,3.85104113718751,3.82497142668943,3.78120631839214,3.73919637292779,3.73039661260385,4.06480910406324,,,
CUB,8.99,9.19,8.11,11.7,14.01,13.27,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,,,
CUW,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,4.85692918938814,,,
CYM,,,,,,,,,,,,,,,,,,,,,
CYP,5.94,5.91,6.06,6.13,6.04,6.36371040853647,6.22,5.94,6.13533710124377,6.33067420248753,6.43431891556849,6.10514022196032,6.01020970337618,5.4364985573105,5.39952737216308,5.36255618701566,5.36255618701566,5.36255618701566,,,
CZE,3.8,3.67,4.01,3.69,3.59,3.97,3.93,4.02,4.09,3.90214737880383,3.7831718212971,5.6896963338828,5.63182341201837,3.68097135121667,3.94537507092925,4.30352787787162,4.30352787787162,4.30352787787162,,,
DEU,4.11090763596704,4.11545381798352,4.12,4.19,4.25,4.65,4.68,4.54,4.67,4.46544415743898,4.48152920014535,4.42325502261429,4.40474333074656,4.42820798912349,4.45174369853174,4.53345437624769,4.53345437624769,4.53345437624769,,,
DJI,8.72783499050382,7.90851494907538,7.76647673520519,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,7.80288270781746,,,
DMA,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
DNK,7.75,7.66,7.28,7.24,7.06,7.96,7.94,8.07,6.44428148631013,7.71144140637951,6.89804488231364,6.77666084180633,6.65527680129908,7.15927409981774,6.17364714761534,6.24096490619321,6.24096490619321,6.24096490619321,,,
DOM,1.83815058463101,1.81722587694651,1.79630116926202,1.77537646157752,1.82030116926201,1.8652258769465,1.910150584631,1.95507529231549,2.0,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,2.51925224689344,,,
DZA,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,4.4671956,,,
EAP,2.19780847816225,2.15777148429532,2.13041798324353,2.1086593461242,2.0770004415076,2.12198260631614,2.10470835542303,2.14968938649747,2.11787666730385,2.12796818913369,2.08028730077895,2.06673277521004,2.06885634277972,2.06576533127949,2.05432600346732,2.05320306436135,2.03873117960246,2.01343475215941,,,
EAR,3.88931473184905,3.90134956440792,3.87075526686009,3.84241098738874,3.94472145502223,4.09685684242215,4.04223119074494,4.11682718001494,4.14928761758066,4.07492778118084,4.08556416432141,4.03227351338318,3.95255686216804,3.90237580014729,3.87958258930902,3.87345704868489,3.85400194790774,3.90586532106282,,,
EAS,2.99278429615387,2.91989668450444,2.86591137633768,2.81245255760997,2.76131393541698,2.78383358545132,2.83015452085538,2.82892924087158,2.83854764505276,2.80874644275257,2.70915220631804,2.6528855318158,2.57859939188078,2.53375084846554,2.51254764171437,2.50006491507004,2.48272028050295,2.45259731217374,,,
ECA,3.36147879996137,3.3355681813676,3.35928437201274,3.50890026918083,3.64528329289604,3.77534500375257,3.94991491682618,4.07088750574665,4.16628145117768,4.08771543289223,3.94967613253293,3.80827304064351,4.02417306696496,3.8528667320179,3.76302098268894,4.04080499574015,4.06810504289672,4.07430474201751,,,
ECS,4.50128806050755,4.49767104447,4.46556981576225,4.43569555931488,4.52084766510496,4.78915019419061,4.79473156723185,4.67551155779456,4.74063213086925,4.69490407609247,4.7154841114832,4.69507804518447,4.67289167392885,4.67816469282192,4.64225793363174,4.64602772433193,4.65231696167556,4.66053394173993,,,
ECU,2.25999999999997,2.52999999999997,2.79999999999996,3.07000000000004,3.34000000000003,3.61000000000002,3.88,4.0,3.93,3.97369956340909,4.01739912681819,4.06109869022728,4.10479825363638,4.14849781704547,4.19219738045457,4.23589694386365,4.15336059540831,3.62495513358704,,,
EGY,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,,,
EMU,4.43276418082216,4.37948154816014,4.40352435757862,4.35857503892258,4.50167575783423,4.80813979400258,4.76685618338387,4.66509963576422,4.72202352753953,4.62076706815739,4.60364815429024,4.5541722550345,4.51078643780748,4.50944368048266,4.52342621469941,4.49283622202497,4.50008196246599,4.4977363071198,,,
ERI,2.26,1.98999999999998,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,,,
ESP,3.82,3.82,3.8,3.85,4.1,4.44,4.41,4.45,4.1,4.12420050764529,4.09091604230699,4.0581748449875,4.02510189750874,3.99078622969086,3.96263706129048,4.00270138832438,4.00270138832438,4.00270138832438,,,
EST,4.68,4.58,4.41500000000001,4.25,5.36,5.21,5.43,4.77,4.35,4.29964948387041,4.10362004701283,4.81954740225256,4.90258359151651,4.6259377762409,4.72428757882264,4.76068470960549,4.76068470960549,4.76068470960549,,,
ETH,2.95999999999994,3.27500000000001,3.59,3.69,3.82,3.14,2.96,3.66,3.64,2.88,2.84717082084038,3.07445529644556,3.07445529644556,3.07445529644556,3.07445529644556,3.07445529644556,3.07445529644556,3.07445529644556,,,
EUU,4.58914656518807,4.53575567272817,4.53054084763682,4.46453236983202,4.58884324084555,4.90195068822575,4.85728194298697,4.75898497328332,4.8137395755173,4.75463110480239,4.71756039210242,4.68908389552457,4.65023933303698,4.62684996269085,4.61270889280215,4.59462209312764,4.60766776376203,4.60833401604674,,,
FCS,3.38042154114597,3.42359831933187,3.48778841127736,3.56114504805087,3.29642357249544,3.65642875577606,3.63712232687913,3.49588764286891,3.5872689028863,3.35015289854043,3.07315393647733,2.79651547280524,2.83158270597692,2.95116307302344,2.93400607680151,2.62411154401814,2.58393972102281,2.71182831202138,,,
FIN,5.62,5.62,5.47,5.3,5.44,6.01,6.07,6.02,6.75,6.68461295560927,6.58846550140434,6.34778790891422,6.22002966493398,5.78625044373367,5.71745608874537,5.71727574434593,5.71727574434593,5.71727574434593,,,
FJI,6.01,5.78142857142856,5.55285714285718,5.32428571428571,5.09571428571434,4.86714285714287,4.63857142857149,4.41,4.18253313525137,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,3.95506627050267,,,
FRA,5.03,4.92,4.86,4.88,4.88,5.12,5.1,4.95,5.01,4.916331223212,4.95541473328722,4.93540653407537,4.92978625673586,4.92416597939635,4.87002661854047,4.79840379680802,4.79840379680802,4.79840379680802,,,
FRO,,,,,,,,,,,,,,,,,,,,,
FSM,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,23.62883,,,
GAB,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,,,
GBR,4.31902488655691,4.73,4.69,4.8,4.81,4.95,5.5,5.15,5.25999999999995,5.37,5.512190744635,5.489213755372,5.3772701422361,5.30706309937549,5.11811656431902,5.09641969612617,5.09641969612617,5.09641969612617,,,
GEO,2.79,2.64285714285712,2.49571428571427,2.34857142857141,2.20142857142855,2.0542857142857,1.90714285714284,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,,,
GHA,6.85,6.4,4.34,4.39,5.01,4.77,4.68,8.16,7.99,5.84,4.24426964934861,4.24426964934861,4.24426964934861,4.24426964934861,4.24426964934861,4.24426964934861,4.24426964934861,4.24426964934861,,,
GIB,,,,,,,,,,,,,,,,,,,,,
GIN,2.05810063945719,1.80620127891444,1.55430191837169,1.30240255782885,1.05050319728609,3.37,3.67,3.24,2.58,3.07,2.19371920542668,2.24341993223126,2.27021724363663,2.0443602477141,2.16397871334106,1.90440861026338,2.39117943254863,2.39117943254863,,,
GMB,1.70500000000002,1.80125000000002,1.89750000000002,1.99375000000002,2.09,1.99,2.46,2.67,2.44,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,,,
GNB,1.87636363636363,1.79363636363636,1.7109090909091,1.62818181818181,1.54545454545454,1.46272727272727,1.38,1.3,1.38,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,,,
GNQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
GRC,2.95,3.1,3.10394334413775,3.10788668827551,3.11183003241327,3.11577337655102,3.11971672068878,3.12366006482654,3.12760340896429,3.13154675310205,3.1354900972398,3.13943344137756,3.51547393383318,3.07924998342599,3.2076067802607,3.13068542427625,3.13068542427625,3.13068542427625,,,
GRD,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,,,
GRL,,,,,,,,,,,,,,,,,,,,,
GTM,2.49212562499999,2.64606281250002,2.8,2.92,2.89,2.885,2.88,2.95,2.94,2.84,2.96551257686032,2.98690513333072,2.93252405771832,2.88038645526978,2.95886883473815,3.08517060761441,3.20036931217538,3.06734319179677,,,
GUM,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,8.3161306,,,
GUY,5.35,7.77,4.78,3.47,3.30499999999998,3.14,3.38,3.14,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,,,
HIC,4.38058788355836,4.29712505373556,4.37714338441191,4.3412292507439,4.40728538750167,4.53272841666405,4.60033717836968,4.60608807399618,4.47186934920029,4.83729930897828,4.81384797416561,4.44398816064763,4.36589060297834,4.43781000743995,4.36735095306001,4.38833359412044,4.38784705968471,4.41622484612942,,,
HKG,3.67808811151462,3.40779346747794,3.08041487247892,2.87886285540958,2.67586261019569,2.83636488698864,3.00160005831591,2.79936483172987,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,2.82959281207101,,,
HND,4.65973931999999,4.84532384,5.03090835999997,5.21649287999999,5.4020774,5.58766191999998,5.77324643999999,5.95883096000001,6.14441547999998,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,,,
HPC,3.14459336529134,3.10187731755808,3.04061732156282,3.07211434564862,3.1948030890422,3.3540637092951,3.35954343837451,3.71196872387984,3.71510201061635,3.62553768314805,3.53228450086025,3.37066195910596,3.3703887350497,3.42641228754814,3.4196515523078,3.42523318563284,3.42251239955075,3.41380068841034,,,
HRV,3.69,3.73333333333333,3.77666666666667,3.82,4.22,4.15,4.08,4.19,4.31456845633971,4.43913691267944,4.83250694978431,4.68925731705845,4.19527752066884,3.70129772427941,3.74354770683118,3.64238955891275,3.64238955891275,3.64238955891275,,,
HTI,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,1.461652,,,
HUN,5.31,5.27,5.24,5.24,5.06,4.84,4.55,4.47,4.13594319906638,4.11075222736025,4.40004650877551,4.42122613651461,4.39007107087403,4.32296130511451,4.16138768229333,3.88763114383326,3.88763114383326,3.88763114383326,,,
IBD,3.33849028744297,3.39640062428491,3.37281384504291,3.33994244994457,3.37660867807643,3.44117885675771,3.44444380255017,3.43100582899768,3.3709164447948,3.30781323491757,3.26367824639948,3.13768912673296,3.11196992810241,3.15155778794157,3.05032781356531,3.03524961855047,2.95728612859576,2.93472816567057,,,
IBT,3.29790075747925,3.35819312877185,3.34232518331934,3.31421478116836,3.30679986517807,3.37047293015621,3.37142965350446,3.36909399844263,3.31440389553974,3.25297421287905,3.2062700921897,3.08823504916432,3.07075416059426,3.10743569479142,3.00712805244895,2.975935189105,2.90541733299676,2.89073156533032,,,
IDA,2.72581530994677,2.79383777101737,2.87832321744246,2.90073509399675,2.44113100711102,2.50020459333671,2.42442258724239,2.5334703028212,2.54858826475085,2.53317801530908,2.49004972025499,2.49281519198439,2.56988906091945,2.54262283448968,2.45471273806159,2.27926566034032,2.30422315511445,2.33633807803833,,,
IDB,2.94029392501279,3.07599821278287,3.27274676960751,3.30439065372426,2.17518451065265,2.2363386101027,2.13592479592781,2.10047982325403,2.16312952299818,2.18771620815851,2.18094504585883,2.21923112299491,2.37814994729995,2.35851095538715,2.27063073979408,2.02915821922612,2.06398490844711,2.11753851388483,,,
IDN,2.28875589999999,2.47917059999998,2.66958529999997,2.86,2.71,3.27,2.55,2.86,3.05,3.05,3.00477812666641,3.26672479522181,3.26672479522181,3.26672479522181,3.26672479522181,3.26672479522181,3.26672479522181,3.26672479522181,,,
IDX,2.59469638621252,2.62675905532717,2.64787756394712,2.6726432200779,2.70955559405839,2.74091973122713,2.69479328559358,2.94261242242846,2.94899335201527,2.89311658485793,2.82577985875281,2.77528610363912,2.74740668148925,2.70540161220482,2.61539110996143,2.53537267286517,2.52978033216718,2.53911386559568,,,
IMN,,,,,,,,,,,,,,,,,,,,,
IND,3.22096484183526,3.13,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08,,,
INX,,,,,,,,,,,,,,,,,,,,,
IRL,4.9,4.83,4.81,4.95,5.7,6.77,6.65,6.67,6.74,5.95116144054272,5.40798303559824,4.54650176443456,4.2489390938569,4.18025267852727,4.1472743356144,3.97980002911489,3.97980002911489,3.97980002911489,,,
IRN,4.54,4.51,4.77,4.48,3.86,4.04,4.11,3.66545007011361,3.22090014022718,3.16,2.86,2.67799426220515,3.22375357016643,3.62463453265738,3.74448028760992,3.44036423019247,3.32768563764598,3.32768563764598,,,
IRQ,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,,,
ISL,6.79,7.01,7.04,6.86,8.36,8.34,8.06,7.65,8.18039986370129,7.44258978053282,7.58545281534908,7.46188371877843,7.44164286234324,7.46709726498077,7.48076933075896,7.17038861205149,7.17038861205149,7.17038861205149,,,
ISR,5.82,5.61,5.61,5.33,5.39,5.34,5.35,5.37,5.29838321966174,5.41888223848362,5.29243328863151,5.37002308034791,5.35194308030983,5.48431591898298,5.43128113445897,5.55455769737424,5.55455769737424,5.55455769737424,,,
ITA,4.17,3.98,4.29,3.92,4.21,4.29,4.12,3.93,3.89448615270744,3.92540896581512,3.86445380234357,3.89785072161445,3.66958845805434,3.94069977078026,4.0925860858883,3.85203237187571,3.85203237187571,3.85203237187571,,,
JAM,3.99,4.75,4.63999999999998,4.53,6.09,6.03,6.23000000000005,6.43,6.31,6.27,6.14,5.49831678231866,5.40090265130174,5.26325254632968,5.51696595192653,5.2246927145304,5.2246927145304,5.2246927145304,,,
JOR,3.9370701180842,3.87543338597098,3.81379665385777,3.75215992174456,3.69052318963135,3.62888645751813,3.56724972540492,3.50561299329171,3.44397626117849,3.38233952906528,3.32070279695207,3.25906606483886,3.19742933272566,3.06186704740807,2.68685943810871,2.61323882375111,2.72773336667567,2.84222790960026,,,
